seq_no,self_valid,link_valid,status
20331,True,True,VALID
20332,True,True,VALID
20333,True,True,VALID
20334,True,True,VALID
20335,True,True,VALID
20336,True,True,VALID
20337,True,True,VALID
20338,True,True,VALID
20339,True,True,VALID
20340,True,True,VALID
20341,True,True,VALID
20342,True,True,VALID
20343,True,True,VALID
20344,True,True,VALID
20345,True,True,VALID
20346,True,True,VALID
20347,True,True,VALID
20348,True,True,VALID
20349,True,True,VALID
20350,True,True,VALID
20351,True,True,VALID
20352,True,True,VALID
20353,True,True,VALID
20354,True,True,VALID
20355,True,True,VALID
20356,True,True,VALID
20357,True,True,VALID
20358,True,True,VALID
20359,True,True,VALID
20360,True,True,VALID
20361,True,True,VALID
20362,True,True,VALID
20363,True,True,VALID
20364,True,True,VALID
20365,True,True,VALID
20366,True,True,VALID
20367,True,True,VALID
20368,True,True,VALID
20369,True,True,VALID
20370,True,True,VALID
20371,True,True,VALID
20372,True,True,VALID
20373,True,True,VALID
20374,True,True,VALID
20375,True,True,VALID
20376,True,True,VALID
20377,True,True,VALID
20378,True,True,VALID
20379,True,True,VALID
20380,True,True,VALID
20381,True,True,VALID
20382,True,True,VALID
20383,True,True,VALID
20384,True,True,VALID
20385,True,True,VALID
20386,True,True,VALID
20387,True,True,VALID
20388,True,True,VALID
20389,True,True,VALID
20390,True,True,VALID
20391,True,True,VALID
20392,True,True,VALID
20393,True,True,VALID
20394,True,True,VALID
20395,True,True,VALID
20396,True,True,VALID
20397,True,True,VALID
20398,True,True,VALID
20399,True,True,VALID
20400,True,True,VALID
20401,True,True,VALID
20402,True,True,VALID
20403,True,True,VALID
20404,True,True,VALID
20405,True,True,VALID
20406,True,True,VALID
20407,True,True,VALID
20408,True,True,VALID
20409,True,True,VALID
20410,True,True,VALID
20411,True,True,VALID
20412,True,True,VALID
20413,True,True,VALID
20414,True,True,VALID
20415,True,True,VALID
20416,True,True,VALID
20417,True,True,VALID
20418,True,True,VALID
20419,True,True,VALID
20420,True,True,VALID
20421,True,True,VALID
20422,True,True,VALID
20423,True,True,VALID
20424,True,True,VALID
20425,True,True,VALID
20426,True,True,VALID
20427,True,True,VALID
20428,True,True,VALID
20429,True,True,VALID
20430,True,True,VALID
20431,True,True,VALID
20432,True,True,VALID
20433,True,True,VALID
20434,True,True,VALID
20435,True,True,VALID
20436,True,True,VALID
20437,True,True,VALID
20438,True,True,VALID
20439,True,True,VALID
20440,True,True,VALID
20441,True,True,VALID
20442,True,True,VALID
20443,True,True,VALID
20444,True,True,VALID
20445,True,True,VALID
20446,True,True,VALID
20447,True,True,VALID
20448,True,True,VALID
20449,True,True,VALID
20450,True,True,VALID
20451,True,True,VALID
20452,True,True,VALID
20453,True,True,VALID
20454,True,True,VALID
20455,True,True,VALID
20456,True,True,VALID
20457,True,True,VALID
20458,True,True,VALID
20459,True,True,VALID
20460,True,True,VALID
20461,True,True,VALID
20462,True,True,VALID
20463,True,True,VALID
20464,True,True,VALID
20465,True,True,VALID
20466,True,True,VALID
20467,True,True,VALID
20468,True,True,VALID
20469,True,True,VALID
20470,True,True,VALID
20471,True,True,VALID
20472,True,True,VALID
20473,True,True,VALID
20474,True,True,VALID
20475,True,True,VALID
20476,True,True,VALID
20477,True,True,VALID
20478,True,True,VALID
20479,True,True,VALID
20480,True,True,VALID
20481,True,True,VALID
20482,True,True,VALID
20483,True,True,VALID
20484,True,True,VALID
20485,True,True,VALID
20486,True,True,VALID
20487,True,True,VALID
20488,True,True,VALID
20489,True,True,VALID
20490,True,True,VALID
20491,True,True,VALID
20492,True,True,VALID
20493,True,True,VALID
20494,True,True,VALID
20495,True,True,VALID
20496,True,True,VALID
20497,True,True,VALID
20498,True,True,VALID
20499,True,True,VALID
20500,True,True,VALID
20501,True,True,VALID
20502,True,True,VALID
20503,True,True,VALID
20504,True,True,VALID
20505,True,True,VALID
20506,True,True,VALID
20507,True,True,VALID
20508,True,True,VALID
20509,True,True,VALID
20510,True,True,VALID
20511,True,True,VALID
20512,True,True,VALID
20513,True,True,VALID
20514,True,True,VALID
20515,True,True,VALID
20516,True,True,VALID
20517,True,True,VALID
20518,True,True,VALID
20519,True,True,VALID
20520,True,True,VALID
20521,True,True,VALID
20522,True,True,VALID
20523,True,True,VALID
20524,True,True,VALID
20525,True,True,VALID
20526,True,True,VALID
20527,True,True,VALID
20528,True,True,VALID
20529,True,True,VALID
20530,True,True,VALID
20531,True,True,VALID
20532,True,True,VALID
20533,True,True,VALID
20534,True,True,VALID
20535,True,True,VALID
20536,True,True,VALID
20537,True,True,VALID
20538,True,True,VALID
20539,True,True,VALID
20540,True,True,VALID
20541,True,True,VALID
20542,True,True,VALID
20543,True,True,VALID
20544,True,True,VALID
20545,True,True,VALID
20546,True,True,VALID
20547,True,True,VALID
20548,True,True,VALID
20549,True,True,VALID
20550,True,True,VALID
20551,True,True,VALID
20552,True,True,VALID
20553,True,True,VALID
20554,True,True,VALID
20555,True,True,VALID
20556,True,True,VALID
20557,True,True,VALID
20558,True,True,VALID
20559,True,True,VALID
20560,True,True,VALID
20561,True,True,VALID
20562,True,True,VALID
20563,True,True,VALID
20564,True,True,VALID
20565,True,True,VALID
20566,True,True,VALID
20567,True,True,VALID
20568,True,True,VALID
20569,True,True,VALID
20570,True,True,VALID
20571,True,True,VALID
20572,True,True,VALID
20573,True,True,VALID
20574,True,True,VALID
20575,True,True,VALID
20576,True,True,VALID
20577,True,True,VALID
20578,True,True,VALID
20579,True,True,VALID
20580,True,True,VALID
20581,True,True,VALID
20582,True,True,VALID
20583,True,True,VALID
20584,True,True,VALID
20585,True,True,VALID
20586,True,True,VALID
20587,True,True,VALID
20588,True,True,VALID
20589,True,True,VALID
20590,True,True,VALID
20591,True,True,VALID
20592,True,True,VALID
20593,True,True,VALID
20594,True,True,VALID
20595,True,True,VALID
20596,True,True,VALID
20597,True,True,VALID
20598,True,True,VALID
20599,True,True,VALID
20600,True,True,VALID
20601,True,True,VALID
20602,True,True,VALID
20603,True,True,VALID
20604,True,True,VALID
20605,True,True,VALID
20606,True,True,VALID
20607,True,True,VALID
20608,True,True,VALID
20609,True,True,VALID
20610,True,True,VALID
20611,True,True,VALID
20612,True,True,VALID
20613,True,True,VALID
20614,True,True,VALID
20615,True,True,VALID
20616,True,True,VALID
20617,True,True,VALID
20618,True,True,VALID
20619,True,True,VALID
20620,True,True,VALID
20621,True,True,VALID
20622,True,True,VALID
20623,True,True,VALID
20624,True,True,VALID
20625,True,True,VALID
20626,True,True,VALID
20627,True,True,VALID
20628,True,True,VALID
20629,True,True,VALID
20630,True,True,VALID
20631,True,True,VALID
20632,True,True,VALID
20633,True,True,VALID
20634,True,True,VALID
20635,True,True,VALID
20636,True,True,VALID
20637,True,True,VALID
20638,True,True,VALID
20639,True,True,VALID
20640,True,True,VALID
20641,True,True,VALID
20642,True,True,VALID
20643,True,True,VALID
20644,True,True,VALID
20645,True,True,VALID
20646,True,True,VALID
20647,True,True,VALID
20648,True,True,VALID
20649,True,True,VALID
20650,True,True,VALID
20651,True,True,VALID
20652,True,True,VALID
20653,True,True,VALID
20654,True,True,VALID
20655,True,True,VALID
20656,True,True,VALID
20657,True,True,VALID
20658,True,True,VALID
20659,True,True,VALID
20660,True,True,VALID
20661,True,True,VALID
20662,True,True,VALID
20663,True,True,VALID
20664,True,True,VALID
20665,True,True,VALID
20666,True,True,VALID
20667,True,True,VALID
20668,True,True,VALID
20669,True,True,VALID
20670,True,True,VALID
20671,True,True,VALID
20672,True,True,VALID
20673,True,True,VALID
20674,True,True,VALID
20675,True,True,VALID
20676,True,True,VALID
20677,True,True,VALID
20678,True,True,VALID
20679,True,True,VALID
20680,True,True,VALID
20681,True,True,VALID
20682,True,True,VALID
20683,True,True,VALID
20684,True,True,VALID
20685,True,True,VALID
20686,True,True,VALID
20687,True,True,VALID
20688,True,True,VALID
20689,True,True,VALID
20690,True,True,VALID
20691,True,True,VALID
20692,True,True,VALID
20693,True,True,VALID
20694,True,True,VALID
20695,True,True,VALID
20696,True,True,VALID
20697,True,True,VALID
20698,True,True,VALID
20699,True,True,VALID
20700,True,True,VALID
20701,True,True,VALID
20702,True,True,VALID
20703,True,True,VALID
20704,True,True,VALID
20705,True,True,VALID
20706,True,True,VALID
20707,True,True,VALID
20708,True,True,VALID
20709,True,True,VALID
20710,True,True,VALID
20711,True,True,VALID
20712,True,True,VALID
20713,True,True,VALID
20714,True,True,VALID
20715,True,True,VALID
20716,True,True,VALID
20717,True,True,VALID
20718,True,True,VALID
20719,True,True,VALID
20720,True,True,VALID
20721,True,True,VALID
20722,True,True,VALID
20723,True,True,VALID
20724,True,True,VALID
20725,True,True,VALID
20726,True,True,VALID
20727,True,True,VALID
20728,True,True,VALID
20729,True,True,VALID
20730,True,True,VALID
20731,True,True,VALID
20732,True,True,VALID
20733,True,True,VALID
20734,True,True,VALID
20735,True,True,VALID
20736,True,True,VALID
20737,True,True,VALID
20738,True,True,VALID
20739,True,True,VALID
20740,True,True,VALID
20741,True,True,VALID
20742,True,True,VALID
20743,True,True,VALID
20744,True,True,VALID
20745,True,True,VALID
20746,True,True,VALID
20747,True,True,VALID
20748,True,True,VALID
20749,True,True,VALID
20750,True,True,VALID
20751,True,True,VALID
20752,True,True,VALID
20753,True,True,VALID
20754,True,True,VALID
20755,True,True,VALID
20756,True,True,VALID
20757,True,True,VALID
20758,True,True,VALID
20759,True,True,VALID
20760,True,True,VALID
20761,True,True,VALID
20762,True,True,VALID
20763,True,True,VALID
20764,True,True,VALID
20765,True,True,VALID
20766,True,True,VALID
20767,True,True,VALID
20768,True,True,VALID
20769,True,True,VALID
20770,True,True,VALID
20771,True,True,VALID
20772,True,True,VALID
20773,True,True,VALID
20774,True,True,VALID
20775,True,True,VALID
20776,True,True,VALID
20777,True,True,VALID
20778,True,True,VALID
20779,True,True,VALID
20780,True,True,VALID
20781,True,True,VALID
20782,True,True,VALID
20783,True,True,VALID
20784,True,True,VALID
20785,True,True,VALID
20786,True,True,VALID
20787,True,True,VALID
20788,True,True,VALID
20789,True,True,VALID
20790,True,True,VALID
20791,True,True,VALID
20792,True,True,VALID
20793,True,True,VALID
20794,True,True,VALID
20795,True,True,VALID
20796,True,True,VALID
20797,True,True,VALID
20798,True,True,VALID
20799,True,True,VALID
20800,True,True,VALID
20801,True,True,VALID
20802,True,True,VALID
20803,True,True,VALID
20804,True,True,VALID
20805,True,True,VALID
20806,True,True,VALID
20807,True,True,VALID
20808,True,True,VALID
20809,True,True,VALID
20810,True,True,VALID
20811,True,True,VALID
20812,True,True,VALID
20813,True,True,VALID
20814,True,True,VALID
20815,True,True,VALID
20816,True,True,VALID
20817,True,True,VALID
20818,True,True,VALID
20819,True,True,VALID
20820,True,True,VALID
20821,True,True,VALID
20822,True,True,VALID
20823,True,True,VALID
20824,True,True,VALID
20825,True,True,VALID
20826,True,True,VALID
20827,True,True,VALID
20828,True,True,VALID
20829,True,True,VALID
20830,True,True,VALID
20831,True,True,VALID
20832,True,True,VALID
20833,True,True,VALID
20834,True,True,VALID
20835,True,True,VALID
20836,True,True,VALID
20837,True,True,VALID
20838,True,True,VALID
20839,True,True,VALID
20840,True,True,VALID
20841,True,True,VALID
20842,True,True,VALID
20843,True,True,VALID
20844,True,True,VALID
20845,True,True,VALID
20846,True,True,VALID
20847,True,True,VALID
20848,True,True,VALID
20849,True,True,VALID
20850,True,True,VALID
20851,True,True,VALID
20852,True,True,VALID
20853,True,True,VALID
20854,True,True,VALID
20855,True,True,VALID
20856,True,True,VALID
20857,True,True,VALID
20858,True,True,VALID
20859,True,True,VALID
20860,True,True,VALID
20861,True,True,VALID
20862,True,True,VALID
20863,True,True,VALID
20864,True,True,VALID
20865,True,True,VALID
20866,True,True,VALID
20867,True,True,VALID
20868,True,True,VALID
20869,True,True,VALID
20870,True,True,VALID
20871,True,True,VALID
20872,True,True,VALID
20873,True,True,VALID
20874,True,True,VALID
20875,True,True,VALID
20876,True,True,VALID
20877,True,True,VALID
20878,True,True,VALID
20879,True,True,VALID
20880,True,True,VALID
20881,True,True,VALID
20882,True,True,VALID
20883,True,True,VALID
20884,True,True,VALID
20885,True,True,VALID
20886,True,True,VALID
20887,True,True,VALID
20888,True,True,VALID
20889,True,True,VALID
20890,True,True,VALID
20891,True,True,VALID
20892,True,True,VALID
20893,True,True,VALID
20894,True,True,VALID
20895,True,True,VALID
20896,True,True,VALID
20897,True,True,VALID
20898,True,True,VALID
20899,True,True,VALID
20900,True,True,VALID
20901,True,True,VALID
20902,True,True,VALID
20903,True,True,VALID
20904,True,True,VALID
20905,True,True,VALID
20906,True,True,VALID
20907,True,True,VALID
20908,True,True,VALID
20909,True,True,VALID
20910,True,True,VALID
20911,True,True,VALID
20912,True,True,VALID
20913,True,True,VALID
20914,True,True,VALID
20915,True,True,VALID
20916,True,True,VALID
20917,True,True,VALID
20918,True,True,VALID
20919,True,True,VALID
20920,True,True,VALID
20921,True,True,VALID
20922,True,True,VALID
20923,True,True,VALID
20924,True,True,VALID
20925,True,True,VALID
20926,True,True,VALID
20927,True,True,VALID
20928,True,True,VALID
20929,True,True,VALID
20930,True,True,VALID
20931,True,True,VALID
20932,True,True,VALID
20933,True,True,VALID
20934,True,True,VALID
20935,True,True,VALID
20936,True,True,VALID
20937,True,True,VALID
20938,True,True,VALID
20939,True,True,VALID
20940,True,True,VALID
20941,True,True,VALID
20942,True,True,VALID
20943,True,True,VALID
20944,True,True,VALID
20945,True,True,VALID
20946,True,True,VALID
20947,True,True,VALID
20948,True,True,VALID
20949,True,True,VALID
20950,True,True,VALID
20951,True,True,VALID
20952,True,True,VALID
20953,True,True,VALID
20954,True,True,VALID
20955,True,True,VALID
20956,True,True,VALID
20957,True,True,VALID
20958,True,True,VALID
20959,True,True,VALID
20960,True,True,VALID
20961,True,True,VALID
20962,True,True,VALID
20963,True,True,VALID
20964,True,True,VALID
20965,True,True,VALID
20966,True,True,VALID
20967,True,True,VALID
20968,True,True,VALID
20969,True,True,VALID
20970,True,True,VALID
20971,True,True,VALID
20972,True,True,VALID
20973,True,True,VALID
20974,True,True,VALID
20975,True,True,VALID
20976,True,True,VALID
20977,True,True,VALID
20978,True,True,VALID
20979,True,True,VALID
20980,True,True,VALID
20981,True,True,VALID
20982,True,True,VALID
20983,True,True,VALID
20984,True,True,VALID
20985,True,True,VALID
20986,True,True,VALID
20987,True,True,VALID
20988,True,True,VALID
20989,True,True,VALID
20990,True,True,VALID
20991,True,True,VALID
20992,True,True,VALID
20993,True,True,VALID
20994,True,True,VALID
20995,True,True,VALID
20996,True,True,VALID
20997,True,True,VALID
20998,True,True,VALID
20999,True,True,VALID
21000,True,True,VALID
21001,True,True,VALID
21002,True,True,VALID
21003,True,True,VALID
21004,True,True,VALID
21005,True,True,VALID
21006,True,True,VALID
21007,True,True,VALID
21008,True,True,VALID
21009,True,True,VALID
21010,True,True,VALID
21011,True,True,VALID
21012,True,True,VALID
21013,True,True,VALID
21014,True,True,VALID
21015,True,True,VALID
21016,True,True,VALID
21017,True,True,VALID
21018,True,True,VALID
21019,True,True,VALID
21020,True,True,VALID
21021,True,True,VALID
21022,True,True,VALID
21023,True,True,VALID
21024,True,True,VALID
21025,True,True,VALID
21026,True,True,VALID
21027,True,True,VALID
21028,True,True,VALID
21029,True,True,VALID
21030,True,True,VALID
21031,True,True,VALID
21032,True,True,VALID
21033,True,True,VALID
21034,True,True,VALID
21035,True,True,VALID
21036,True,True,VALID
21037,True,True,VALID
21038,True,True,VALID
21039,True,True,VALID
21040,True,True,VALID
21041,True,True,VALID
21042,True,True,VALID
21043,True,True,VALID
21044,True,True,VALID
21045,True,True,VALID
21046,True,True,VALID
21047,True,True,VALID
21048,True,True,VALID
21049,True,True,VALID
21050,True,True,VALID
21051,True,True,VALID
21052,True,True,VALID
21053,True,True,VALID
21054,True,True,VALID
21055,True,True,VALID
21056,True,True,VALID
21057,True,True,VALID
21058,True,True,VALID
21059,True,True,VALID
21060,True,True,VALID
21061,True,True,VALID
21062,True,True,VALID
21063,True,True,VALID
21064,True,True,VALID
21065,True,True,VALID
21066,True,True,VALID
21067,True,True,VALID
21068,True,True,VALID
21069,True,True,VALID
21070,True,True,VALID
21071,True,True,VALID
21072,True,True,VALID
21073,True,True,VALID
21074,True,True,VALID
21075,True,True,VALID
21076,True,True,VALID
21077,True,True,VALID
21078,True,True,VALID
21079,True,True,VALID
21080,True,True,VALID
21081,True,True,VALID
21082,True,True,VALID
21083,True,True,VALID
21084,True,True,VALID
21085,True,True,VALID
21086,True,True,VALID
21087,True,True,VALID
21088,True,True,VALID
21089,True,True,VALID
21090,True,True,VALID
21091,True,True,VALID
21092,True,True,VALID
21093,True,True,VALID
21094,True,True,VALID
21095,True,True,VALID
21096,True,True,VALID
21097,True,True,VALID
21098,True,True,VALID
21099,True,True,VALID
21100,True,True,VALID
21101,True,True,VALID
21102,True,True,VALID
21103,True,True,VALID
21104,True,True,VALID
21105,True,True,VALID
21106,True,True,VALID
21107,True,True,VALID
21108,True,True,VALID
21109,True,True,VALID
21110,True,True,VALID
21111,True,True,VALID
21112,True,True,VALID
21113,True,True,VALID
21114,True,True,VALID
21115,True,True,VALID
21116,True,True,VALID
21117,True,True,VALID
21118,True,True,VALID
21119,True,True,VALID
21120,True,True,VALID
21121,True,True,VALID
21122,True,True,VALID
21123,True,True,VALID
21124,True,True,VALID
21125,True,True,VALID
21126,True,True,VALID
21127,True,True,VALID
21128,True,True,VALID
21129,True,True,VALID
21130,True,True,VALID
21131,True,True,VALID
21132,True,True,VALID
21133,True,True,VALID
21134,True,True,VALID
21135,True,True,VALID
21136,True,True,VALID
21137,True,True,VALID
21138,True,True,VALID
21139,True,True,VALID
21140,True,True,VALID
21141,True,True,VALID
21142,True,True,VALID
21143,True,True,VALID
21144,True,True,VALID
21145,True,True,VALID
21146,True,True,VALID
21147,True,True,VALID
21148,True,True,VALID
21149,True,True,VALID
21150,True,True,VALID
21151,True,True,VALID
21152,True,True,VALID
21153,True,True,VALID
21154,True,True,VALID
21155,True,True,VALID
21156,True,True,VALID
21157,True,True,VALID
21158,True,True,VALID
21159,True,True,VALID
21160,True,True,VALID
21161,True,True,VALID
21162,True,True,VALID
21163,True,True,VALID
21164,True,True,VALID
21165,True,True,VALID
21166,True,True,VALID
21167,True,True,VALID
21168,True,True,VALID
21169,True,True,VALID
21170,True,True,VALID
21171,True,True,VALID
21172,True,True,VALID
21173,True,True,VALID
21174,True,True,VALID
21175,True,True,VALID
21176,True,True,VALID
21177,True,True,VALID
21178,True,True,VALID
21179,True,True,VALID
21180,True,True,VALID
21181,True,True,VALID
21182,True,True,VALID
21183,True,True,VALID
21184,True,True,VALID
21185,True,True,VALID
21186,True,True,VALID
21187,True,True,VALID
21188,True,True,VALID
21189,True,True,VALID
21190,True,True,VALID
21191,True,True,VALID
21192,True,True,VALID
21193,True,True,VALID
21194,True,True,VALID
21195,True,True,VALID
21196,True,True,VALID
21197,True,True,VALID
21198,True,True,VALID
21199,True,True,VALID
21200,True,True,VALID
21201,True,True,VALID
21202,True,True,VALID
21203,True,True,VALID
21204,True,True,VALID
21205,True,True,VALID
21206,True,True,VALID
21207,True,True,VALID
21208,True,True,VALID
21209,True,True,VALID
21210,True,True,VALID
21211,True,True,VALID
21212,True,True,VALID
21213,True,True,VALID
21214,True,True,VALID
21215,True,True,VALID
21216,True,True,VALID
21217,True,True,VALID
21218,True,True,VALID
21219,True,True,VALID
21220,True,True,VALID
21221,True,True,VALID
21222,True,True,VALID
21223,True,True,VALID
21224,True,True,VALID
21225,True,True,VALID
21226,True,True,VALID
21227,True,True,VALID
21228,True,True,VALID
21229,True,True,VALID
21230,True,True,VALID
21231,True,True,VALID
21232,True,True,VALID
21233,True,True,VALID
21234,True,True,VALID
21235,True,True,VALID
21236,True,True,VALID
21237,True,True,VALID
21238,True,True,VALID
21239,True,True,VALID
21240,True,True,VALID
21241,True,True,VALID
21242,True,True,VALID
21243,True,True,VALID
21244,True,True,VALID
21245,True,True,VALID
21246,True,True,VALID
21247,True,True,VALID
21248,True,True,VALID
21249,True,True,VALID
21250,True,True,VALID
21251,True,True,VALID
21252,True,True,VALID
21253,True,True,VALID
21254,True,True,VALID
21255,True,True,VALID
21256,True,True,VALID
21257,True,True,VALID
21258,True,True,VALID
21259,True,True,VALID
21260,True,True,VALID
21261,True,True,VALID
21262,True,True,VALID
21263,True,True,VALID
21264,True,True,VALID
21265,True,True,VALID
21266,True,True,VALID
21267,True,True,VALID
21268,True,True,VALID
21269,True,True,VALID
21270,True,True,VALID
21271,True,True,VALID
21272,True,True,VALID
21273,True,True,VALID
21274,True,True,VALID
21275,True,True,VALID
21276,True,True,VALID
21277,True,True,VALID
21278,True,True,VALID
21279,True,True,VALID
21280,True,True,VALID
21281,True,True,VALID
21282,True,True,VALID
21283,True,True,VALID
21284,True,True,VALID
21285,True,True,VALID
21286,True,True,VALID
21287,True,True,VALID
21288,True,True,VALID
21289,True,True,VALID
21290,True,True,VALID
21291,True,True,VALID
21292,True,True,VALID
21293,True,True,VALID
21294,True,True,VALID
21295,True,True,VALID
21296,True,True,VALID
21297,True,True,VALID
21298,True,True,VALID
21299,True,True,VALID
21300,True,True,VALID
21301,True,True,VALID
21302,True,True,VALID
21303,True,True,VALID
21304,True,True,VALID
21305,True,True,VALID
21306,True,True,VALID
21307,True,True,VALID
21308,True,True,VALID
21309,True,True,VALID
21310,True,True,VALID
21311,True,True,VALID
21312,True,True,VALID
21313,True,True,VALID
21314,True,True,VALID
21315,True,True,VALID
21316,True,True,VALID
21317,True,True,VALID
21318,True,True,VALID
21319,True,True,VALID
21320,True,True,VALID
21321,True,True,VALID
21322,True,True,VALID
21323,True,True,VALID
21324,True,True,VALID
21325,True,True,VALID
21326,True,True,VALID
21327,True,True,VALID
21328,True,True,VALID
21329,True,True,VALID
21330,True,True,VALID
21331,True,True,VALID
21332,True,True,VALID
21333,True,True,VALID
21334,True,True,VALID
21335,True,True,VALID
21336,True,True,VALID
21337,True,True,VALID
21338,True,True,VALID
21339,True,True,VALID
21340,True,True,VALID
21341,True,True,VALID
21342,True,True,VALID
21343,True,True,VALID
21344,True,True,VALID
21345,True,True,VALID
21346,True,True,VALID
21347,True,True,VALID
21348,True,True,VALID
21349,True,True,VALID
21350,True,True,VALID
21351,True,True,VALID
21352,True,True,VALID
21353,True,True,VALID
21354,True,True,VALID
21355,True,True,VALID
21356,True,True,VALID
21357,True,True,VALID
21358,True,True,VALID
21359,True,True,VALID
21360,True,True,VALID
21361,True,True,VALID
21362,True,True,VALID
21363,True,True,VALID
21364,True,True,VALID
21365,True,True,VALID
21366,True,True,VALID
21367,True,True,VALID
21368,True,True,VALID
21369,True,True,VALID
21370,True,True,VALID
21371,True,True,VALID
21372,True,True,VALID
21373,True,True,VALID
21374,True,True,VALID
21375,True,True,VALID
21376,True,True,VALID
21377,True,True,VALID
21378,True,True,VALID
21379,True,True,VALID
21380,True,True,VALID
21381,True,True,VALID
21382,True,True,VALID
21383,True,True,VALID
21384,True,True,VALID
21385,True,True,VALID
21386,True,True,VALID
21387,True,True,VALID
21388,True,True,VALID
21389,True,True,VALID
21390,True,True,VALID
21391,True,True,VALID
21392,True,True,VALID
21393,True,True,VALID
21394,True,True,VALID
21395,True,True,VALID
21396,True,True,VALID
21397,True,True,VALID
21398,True,True,VALID
21399,True,True,VALID
21400,True,True,VALID
21401,True,True,VALID
21402,True,True,VALID
21403,True,True,VALID
21404,True,True,VALID
21405,True,True,VALID
21406,True,True,VALID
21407,True,True,VALID
21408,True,True,VALID
21409,True,True,VALID
21410,True,True,VALID
21411,True,True,VALID
21412,True,True,VALID
21413,True,True,VALID
21414,True,True,VALID
21415,True,True,VALID
21416,True,True,VALID
21417,True,True,VALID
21418,True,True,VALID
21419,True,True,VALID
21420,True,True,VALID
21421,True,True,VALID
21422,True,True,VALID
21423,True,True,VALID
21424,True,True,VALID
21425,True,True,VALID
21426,True,True,VALID
21427,True,True,VALID
21428,True,True,VALID
21429,True,True,VALID
21430,True,True,VALID
21431,True,True,VALID
21432,True,True,VALID
21433,True,True,VALID
21434,True,True,VALID
21435,True,True,VALID
21436,True,True,VALID
21437,True,True,VALID
21438,True,True,VALID
21439,True,True,VALID
21440,True,True,VALID
21441,True,True,VALID
21442,True,True,VALID
21443,True,True,VALID
21444,True,True,VALID
21445,True,True,VALID
21446,True,True,VALID
21447,True,True,VALID
21448,True,True,VALID
21449,True,True,VALID
21450,True,True,VALID
21451,True,True,VALID
21452,True,True,VALID
21453,True,True,VALID
21454,True,True,VALID
21455,True,True,VALID
21456,True,True,VALID
21457,True,True,VALID
21458,True,True,VALID
21459,True,True,VALID
21460,True,True,VALID
21461,True,True,VALID
21462,True,True,VALID
21463,True,True,VALID
21464,True,True,VALID
21465,True,True,VALID
21466,True,True,VALID
21467,True,True,VALID
21468,True,True,VALID
21469,True,True,VALID
21470,True,True,VALID
21471,True,True,VALID
21472,True,True,VALID
21473,True,True,VALID
21474,True,True,VALID
21475,True,True,VALID
21476,True,True,VALID
21477,True,True,VALID
21478,True,True,VALID
21479,True,True,VALID
21480,True,True,VALID
21481,True,True,VALID
21482,True,True,VALID
21483,True,True,VALID
21484,True,True,VALID
21485,True,True,VALID
21486,True,True,VALID
21487,True,True,VALID
21488,True,True,VALID
21489,True,True,VALID
21490,True,True,VALID
21491,True,True,VALID
21492,True,True,VALID
21493,True,True,VALID
21494,True,True,VALID
21495,True,True,VALID
21496,True,True,VALID
21497,True,True,VALID
21498,True,True,VALID
21499,True,True,VALID
21500,True,True,VALID
21501,True,True,VALID
21502,True,True,VALID
21503,True,True,VALID
21504,True,True,VALID
21505,True,True,VALID
21506,True,True,VALID
21507,True,True,VALID
21508,True,True,VALID
21509,True,True,VALID
21510,True,True,VALID
21511,True,True,VALID
21512,True,True,VALID
21513,True,True,VALID
21514,True,True,VALID
21515,True,True,VALID
21516,True,True,VALID
21517,True,True,VALID
21518,True,True,VALID
21519,True,True,VALID
21520,True,True,VALID
21521,True,True,VALID
21522,True,True,VALID
21523,True,True,VALID
21524,True,True,VALID
21525,True,True,VALID
21526,True,True,VALID
21527,True,True,VALID
21528,True,True,VALID
21529,True,True,VALID
21530,True,True,VALID
21531,True,True,VALID
21532,True,True,VALID
21533,True,True,VALID
21534,True,True,VALID
21535,True,True,VALID
21536,True,True,VALID
21537,True,True,VALID
21538,True,True,VALID
21539,True,True,VALID
21540,True,True,VALID
21541,True,True,VALID
21542,True,True,VALID
21543,True,True,VALID
21544,True,True,VALID
21545,True,True,VALID
21546,True,True,VALID
21547,True,True,VALID
21548,True,True,VALID
21549,True,True,VALID
21550,True,True,VALID
21551,True,True,VALID
21552,True,True,VALID
21553,True,True,VALID
21554,True,True,VALID
21555,True,True,VALID
21556,True,True,VALID
21557,True,True,VALID
21558,True,True,VALID
21559,True,True,VALID
21560,True,True,VALID
21561,True,True,VALID
21562,True,True,VALID
21563,True,True,VALID
21564,True,True,VALID
21565,True,True,VALID
21566,True,True,VALID
21567,True,True,VALID
21568,True,True,VALID
21569,True,True,VALID
21570,True,True,VALID
21571,True,True,VALID
21572,True,True,VALID
21573,True,True,VALID
21574,True,True,VALID
21575,True,True,VALID
21576,True,True,VALID
21577,True,True,VALID
21578,True,True,VALID
21579,True,True,VALID
21580,True,True,VALID
21581,True,True,VALID
21582,True,True,VALID
21583,True,True,VALID
21584,True,True,VALID
21585,True,True,VALID
21586,True,True,VALID
21587,True,True,VALID
21588,True,True,VALID
21589,True,True,VALID
21590,True,True,VALID
21591,True,True,VALID
21592,True,True,VALID
21593,True,True,VALID
21594,True,True,VALID
21595,True,True,VALID
21596,True,True,VALID
21597,True,True,VALID
21598,True,True,VALID
21599,True,True,VALID
21600,True,True,VALID
21601,True,True,VALID
